filename	gen_size	gen_count	morph_filename	nw_func	nw_kwargs	connectedness	discrete	whole_lex	h_space_incr	lexeme_count	zipf_max	prod_size	rand_tf	lexeme_dist_shape	prior_weight
test_2017-12-14T19-30-16___50_10_7_50000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	50000	True	nan	proportion_of_lex
test_2017-12-14T20-06-46___50_10_7_100000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	100000	True	nan	proportion_of_lex
test_2017-12-14T20-17-14___50_10_7_30000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	30000	True	nan	proportion_of_lex
test_2017-12-14T20-57-14___50_10_7_40000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	40000	True	nan	proportion_of_lex
test_2017-12-14T21-23-55___50_10_7_30000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	30000	True	nan	proportion_of_lex
test_2017-12-14T21-35-29___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-14T21-45-00___50_10_7_50000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	50000	True	nan	proportion_of_lex
test_2017-12-14T22-04-11___50_10_7_40000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	40000	True	nan	proportion_of_lex
test_2017-12-14T22-35-17___50_10_7_60000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-14T22-49-50___50_10_7_50000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	50000	True	nan	proportion_of_lex
test_2017-12-14T23-13-59___50_10_7_70000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	70000	True	nan	proportion_of_lex
test_2017-12-14T23-33-25___50_10_7_70000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	70000	True	nan	proportion_of_lex
test_2017-12-14T23-41-22___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-15T00-28-41___50_10_7_100000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	100000	True	nan	proportion_of_lex
test_2017-12-15T00-39-36___50_10_7_70000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	70000	True	nan	proportion_of_lex
test_2017-12-15T00-43-14___50_10_7_100000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	100000	True	nan	proportion_of_lex
test_2017-12-15T01-42-12___50_10_7_100000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	100000	True	nan	proportion_of_lex
test_2017-12-15T02-29-12___50_10_7_30000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	30000	True	nan	proportion_of_lex
test_2017-12-15T03-27-13___50_10_7_40000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	40000	True	nan	proportion_of_lex
test_2017-12-15T04-20-41___50_10_7_50000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	50000	True	nan	proportion_of_lex
test_2017-12-15T05-13-54___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-15T05-58-43___50_10_7_70000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	70000	True	nan	proportion_of_lex
test_2017-12-15T07-14-27___50_10_7_100000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	100000	True	nan	proportion_of_lex
test_2017-12-15T08-18-10___50_10_7_30000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	30000	True	nan	proportion_of_lex
test_2017-12-15T09-05-25___50_10_7_40000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	40000	True	nan	proportion_of_lex
test_2017-12-15T09-51-45___50_10_7_50000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	50000	True	nan	proportion_of_lex
test_2017-12-15T10-46-37___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-15T13-23-28___50_10_7_70000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	70000	True	nan	proportion_of_lex
test_2017-12-15T14-17-36___50_10_7_100000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	100000	True	nan	proportion_of_lex
test_2017-12-15T15-18-12___50_10_7_30000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	30000	True	nan	proportion_of_lex
test_2017-12-15T16-17-29___50_10_7_40000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	40000	True	nan	proportion_of_lex
test_2017-12-15T17-11-46___50_10_7_50000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	50000	True	nan	proportion_of_lex
test_2017-12-15T18-18-43___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-15T19-16-08___50_10_7_70000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	70000	True	nan	proportion_of_lex
test_2017-12-15T20-06-36___50_10_7_100000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	100000	True	nan	proportion_of_lex
test_2017-12-13T18-29-59___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-13T19-19-52___50_10_7_60000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-13T22-38-30___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-13T23-31-44___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-13T23-42-09___50_10_7_60000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-14T04-35-22___50_10_7_60000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-14T04-42-02___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-14T08-10-56___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-14T09-12-09___50_10_7_60000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-14T10-00-55___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-14T17-01-35___50_10_7_60000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-14T18-01-42___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-14T21-35-29___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-14T22-35-17___50_10_7_60000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-14T23-41-22___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-15T05-13-54___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-15T10-46-37___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-15T18-18-43___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	nan	proportion_of_lex
test_2017-12-28T21-16-15___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-28T21-18-49___50_10_7_60000_0.05_rand_data_6.04	50	10	artificial-data/data_6.04.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-28T22-00-00___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-28T22-39-44___50_10_7_60000_0.05_rand_data_6.04	50	10	artificial-data/data_6.04.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-28T22-56-44___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-28T23-43-41___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-28T23-49-54___50_10_7_60000_0.05_rand_data_6.04	50	10	artificial-data/data_6.04.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T00-30-48___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T01-15-25___50_10_7_60000_0.05_rand_data_6.04	50	10	artificial-data/data_6.04.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T01-19-20___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T02-09-05___50_10_7_60000_0.05_rand_data_6.03	50	10	artificial-data/data_6.03.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T02-20-32___50_10_7_60000_0.05_rand_data_6.04	50	10	artificial-data/data_6.04.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T03-16-24___50_10_7_60000_0.05_rand_data_6.04	50	10	artificial-data/data_6.04.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T03-54-07___50_10_7_60000_0.05_rand_data_6.06	50	10	artificial-data/data_6.06.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T04-42-18___50_10_7_60000_0.05_rand_data_6.06	50	10	artificial-data/data_6.06.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T05-32-38___50_10_7_60000_0.05_rand_data_6.06	50	10	artificial-data/data_6.06.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T05-46-49___50_10_7_60000_0.05_rand_data_6.03	50	10	artificial-data/data_6.03.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T06-21-32___50_10_7_60000_0.05_rand_data_6.06	50	10	artificial-data/data_6.06.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T07-07-43___50_10_7_60000_0.05_rand_data_6.06	50	10	artificial-data/data_6.06.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T07-58-27___50_10_7_60000_0.05_rand_data_6.06	50	10	artificial-data/data_6.06.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T08-47-23___50_10_7_60000_0.05_rand_data_6.10	50	10	artificial-data/data_6.10.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T10-07-57___50_10_7_60000_0.05_rand_data_6.03	50	10	artificial-data/data_6.03.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T10-45-00___50_10_7_60000_0.05_rand_data_6.10	50	10	artificial-data/data_6.10.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T12-29-33___50_10_7_60000_0.05_rand_data_6.10	50	10	artificial-data/data_6.10.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T13-47-59___50_10_7_60000_0.05_rand_data_6.03	50	10	artificial-data/data_6.03.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T14-05-23___50_10_7_60000_0.05_rand_data_6.10	50	10	artificial-data/data_6.10.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T15-43-27___50_10_7_60000_0.05_rand_data_6.10	50	10	artificial-data/data_6.10.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T17-09-37___50_10_7_60000_0.05_rand_data_6.03	50	10	artificial-data/data_6.03.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T17-21-01___50_10_7_60000_0.05_rand_data_6.10	50	10	artificial-data/data_6.10.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2017-12-29T21-12-27___50_10_7_60000_0.05_rand_data_6.03	50	10	artificial-data/data_6.03.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2018-01-18T13-13-27___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T13-13-46___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T13-14-07___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T13-14-19___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T14-35-20___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T14-36-10___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T14-41-35___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T14-50-39___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T15-33-54___50_10_7_60000_0.05_rand_data_6.03	50	10	artificial-data/data_6.03.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T15-41-20___50_10_7_60000_0.05_rand_data_6.03	50	10	artificial-data/data_6.03.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T15-44-39___50_10_7_60000_0.05_rand_data_6.03	50	10	artificial-data/data_6.03.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T15-49-14___50_10_7_60000_0.05_rand_data_6.03	50	10	artificial-data/data_6.03.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T18-32-04___50_10_7_60000_0.05_rand_data_6.04	50	10	artificial-data/data_6.04.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T18-36-22___50_10_7_60000_0.05_rand_data_6.04	50	10	artificial-data/data_6.04.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T18-39-15___50_10_7_60000_0.05_rand_data_6.04	50	10	artificial-data/data_6.04.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T18-42-02___50_10_7_60000_0.05_rand_data_6.04	50	10	artificial-data/data_6.04.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T19-22-24___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T19-36-15___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T19-39-32___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T20-04-10___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T20-38-06___50_10_7_60000_0.05_rand_data_6.06	50	10	artificial-data/data_6.06.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T20-47-27___50_10_7_60000_0.05_rand_data_6.06	50	10	artificial-data/data_6.06.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T21-01-06___50_10_7_60000_0.05_rand_data_6.06	50	10	artificial-data/data_6.06.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T21-12-18___50_10_7_60000_0.05_rand_data_6.06	50	10	artificial-data/data_6.06.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T22-23-59___50_10_7_60000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T22-28-37___50_10_7_60000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T22-38-07___50_10_7_60000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T22-47-30___50_10_7_60000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T23-18-05___50_10_7_60000_0.05_rand_data_6.10	50	10	artificial-data/data_6.10.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T23-37-58___50_10_7_60000_0.05_rand_data_6.10	50	10	artificial-data/data_6.10.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T23-41-47___50_10_7_60000_0.05_rand_data_6.10	50	10	artificial-data/data_6.10.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-18T23-48-45___50_10_7_60000_0.05_rand_data_6.10	50	10	artificial-data/data_6.10.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	proportion_of_lex
test_2018-01-19T03-08-10___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T03-30-56___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T03-35-15___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T03-40-31___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T04-20-01___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T04-45-30___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T04-52-11___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T04-53-57___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T05-33-45___50_10_7_60000_0.05_rand_data_6.03	50	10	artificial-data/data_6.03.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T05-39-50___50_10_7_60000_0.05_rand_data_6.03	50	10	artificial-data/data_6.03.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T05-48-51___50_10_7_60000_0.05_rand_data_6.03	50	10	artificial-data/data_6.03.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T05-53-22___50_10_7_60000_0.05_rand_data_6.03	50	10	artificial-data/data_6.03.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T07-31-41___50_10_7_60000_0.05_rand_data_6.04	50	10	artificial-data/data_6.04.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T08-22-04___50_10_7_60000_0.05_rand_data_6.04	50	10	artificial-data/data_6.04.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T08-24-41___50_10_7_60000_0.05_rand_data_6.04	50	10	artificial-data/data_6.04.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T08-35-05___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T09-11-29___50_10_7_60000_0.05_rand_data_6.04	50	10	artificial-data/data_6.04.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T09-29-04___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T09-33-18___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T09-58-57___50_10_7_60000_0.05_rand_data_6.06	50	10	artificial-data/data_6.06.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T10-21-43___50_10_7_60000_0.05_rand_data_6.05	50	10	artificial-data/data_6.05.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T10-28-04___50_10_7_60000_0.05_rand_data_6.06	50	10	artificial-data/data_6.06.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T11-30-20___50_10_7_60000_0.05_rand_data_6.06	50	10	artificial-data/data_6.06.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T11-48-09___50_10_7_60000_0.05_rand_data_6.06	50	10	artificial-data/data_6.06.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T12-02-24___50_10_7_60000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T12-15-11___50_10_7_60000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T12-55-14___50_10_7_60000_0.05_rand_data_6.10	50	10	artificial-data/data_6.10.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T13-10-26___50_10_7_60000_0.05_rand_data_6.10	50	10	artificial-data/data_6.10.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T13-16-21___50_10_7_60000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T13-31-03___50_10_7_60000_0.05_rand_data_6.08	50	10	artificial-data/data_6.08.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T14-24-46___50_10_7_60000_0.05_rand_data_6.10	50	10	artificial-data/data_6.10.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T14-27-13___50_10_7_60000_0.05_rand_data_6.10	50	10	artificial-data/data_6.10.txt	nan	nan	nan	True	True	7	1000	100	60000	True	flat	None
test_2018-01-19T16-38-21___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2018-01-19T16-52-55___50_10_7_60000_0.05_rand_data_6.01	50	10	artificial-data/data_6.01.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2018-01-19T17-42-04___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
test_2018-01-19T17-51-37___50_10_7_60000_0.05_rand_data_6.02	50	10	artificial-data/data_6.02.txt	nan	nan	nan	True	True	7	1000	100	60000	True	zipf	proportion_of_lex
